"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Day18Rep1","Day18Rep2","Day0_Rep_1","Day0Rep1","Day0Rep2"
"GSN",948.654645387253,0.0213660538949976,0.438576474524542,0.0487168262232042,0.961144966410106,0.978691196677931,23.53753216921,54.6186045124483,46.1982786358842,47.3589173384665,42.9586648880605
"GSPT1",483.222625179815,-0.439419623888592,0.300049261244655,-1.4644916040313,0.143059675439261,0.283498566731186,19.9394380796492,12.8036530408076,26.5061842241068,25.5841618988339,26.0191282602764
"GSPT2",1820.23879258642,0.366393600478176,0.174318987525016,2.10185709359742,0.0355657960465885,0.101019071555941,79.108096441315,93.1842905598357,80.8313589664389,76.658426277756,78.6672080994294
"GSR",508.445841447189,-0.309889775862087,0.218272021382892,-1.41974117387441,0.155683046500657,0.300817366469636,20.0893586667142,16.4010540462309,26.0998394187844,25.7252510269525,27.9163563625882
"GSS",843.727342096147,0.814103141251455,0.729166843160095,1.11648403775912,0.26421499904881,0.432094174542407,80.7572228990304,13.2291520844599,32.8514146456795,32.3094103391524,28.5261796811884
"GSTA1",804.408891895315,-0.212300223265637,0.38647809415517,-0.549320198159535,0.582785728445928,0.726488174654094,20.0893586667142,39.9195466408262,41.5096847283182,40.3514906419109,41.3324693717932
"GSTA2",1364.22649423663,0.541169211876577,0.34338947964924,1.5759632835268,0.11503426512385,0.244555168598278,49.8236084346122,87.4980760673924,54.5752330840689,62.2203055002891,50.2765447112632
"GSTA3",2409.02572139377,0.753383393816766,0.460414235010709,1.63631646575663,0.101773371747762,0.223099490224376,191.998298501284,70.4781143213037,92.9904458333935,92.1782303707987,88.424381197033
"GSTA4",1843.37795211691,0.425437253363011,0.512944628488465,0.829401907602933,0.406877022423532,0.58035799522555,43.9267320100543,133.684063169279,76.7053963277807,81.5024863431603,76.4311892645619
"GSTA5",1715.88405035742,0.127416927664619,0.323426623552609,0.393959304478511,0.693611084849544,0.807050207707446,95.7992551345552,52.8392448753572,79.6748391359059,78.0693175589417,81.7163246924305
"GSTCD",687.809691194677,-0.0685635118060734,0.681179036311097,-0.100654171886112,0.919824992076473,0.954274074237931,9.29507639803196,45.1415803583762,35.3832553557652,34.4257472609309,31.6430544207007
"GSTK1",2302.34397369157,0.148725660316985,0.347691905819814,0.427751287353982,0.668832205664936,0.789093224365717,69.4632053401313,130.473479476266,103.367867015473,103.935657714013,112.07197432942
"GSTM1",1777.52629507338,0.714577594972086,0.170332608398841,4.19518964506709,2.72643371774242e-05,0.0002294304045052,104.644569771392,85.9121250865068,68.2659272941618,68.0990191718962,68.3679698297367
"GSTM2",925.580331524063,0.131727691914918,0.21104937652346,0.624155797495453,0.532525272851026,0.687006919729124,37.0803585340845,42.9367216776329,41.3846555574497,47.6881253040765,39.9773064415705
"GSTM3",2271.6037412197,1.01083844656752,0.336011128702875,3.00834811772372,0.00262672061593394,0.0120753065732025,174.00782805348,93.6871530659701,73.860982690524,74.7772379028418,85.1719901644985
"GSTM4",1077.30131206937,0.384993602197235,0.454895502315835,0.846334158586455,0.39736635730608,0.571040876986614,29.5343556518112,72.7990181957703,44.8854723417657,47.3118876290936,46.7531210926841
"GSTM5",919.623388691958,-0.267822212059032,0.230937420270292,-1.15971769211577,0.246163764539099,0.411861139961167,29.0346203615945,38.0241418100118,46.0732494650158,49.9925810633464,46.7531210926841
"GSTO1",1439.08434157232,0.53265875894417,0.291414639380893,1.8278380251445,0.0675738645153484,0.164231547459607,55.8204319172135,88.6585280046257,59.1387978207666,60.0099091597649,57.594424534466
"GSTO2",1898.86097657583,0.220054730555468,0.370449496548588,0.594020865477424,0.552498157380121,0.703400737809934,56.5700348525386,112.989336955284,85.2073799468338,84.7005065805145,87.9500741714551
"GSTP1",2403.85954274294,-0.104599581417287,0.188524651506662,-0.554832381767276,0.579009315904214,0.724716055840549,84.4052905176128,103.976493576106,123.966422916047,118.797045875835,115.188849068932
"GSTT2B",1606.2792160402,-0.46108644535645,0.325764769616218,-1.4153969009591,0.156952157760034,0.302635394414214,39.3791408690816,67.7317114031848,82.1129079678403,84.3712986149045,94.5903725295465
"GSTZ1",820.60340235082,-0.168583021725712,0.218167760063525,-0.77272197173691,0.4396869404957,0.609948289784944,29.7842232969196,32.840789823703,44.4166129510091,43.8316891355022,35.9795757974134
"GSX1",708.990317527182,0.523853240046289,0.280074692526007,1.87040548120086,0.0614275313976828,0.152705262607951,42.5274731974473,28.7405263121452,29.6944280812517,26.5717857956639,31.0332311021005
"GSX2",2116.65223990155,0.782896128458001,0.272217855562532,2.87599109485366,0.00402761074503001,0.0173395648448433,142.774372414932,89.5482078231713,79.7686110140572,78.1163472683146,79.8868547366298
"GTDC1",868.41981251782,0.599283906839424,0.183862779191414,3.25940850820887,0.00111644783714649,0.00583475829167816,47.8746408027668,41.6602245466762,34.1329636470809,37.0594109858109,32.9982173509234
"GTF2A1",1198.89602136121,-0.421376611939583,0.162187454965687,-2.59808387787286,0.00937455914937262,0.0345751597732004,38.5795644047348,43.0140851401151,63.1709885812734,65.0420880626605,64.9123043576687
"GTF2A1L",603.388538106749,0.475173233879269,0.187971199508376,2.52790446154543,0.0114745571734038,0.0408647876675772,30.3839056451797,29.1660253557975,26.7874998585608,25.2549539332239,23.4443186928532
"GTF2A2",751.640091557802,-1.19347611174338,0.694183964422381,-1.7192504766895,0.0855687732478376,0.196032673497146,5.59703525042785,28.9339349683508,49.3240079075949,43.7846594261294,47.2951862647732
"GTF2B",772.206927112131,-1.4430211928302,0.398168925957349,-3.62414316828122,0.000289920984325001,0.0018460177637241,10.1446263914005,20.8881348701998,49.1989787367265,50.6980267039393,49.7344795391741
"GTF2E1",886.93095136043,-0.279765507233061,0.353895364238242,-0.790531709380412,0.429217311252897,0.600199563404838,41.5779761460354,23.054311819702,43.6351806330815,41.8564413418423,52.5803216926419
"GTF2E2",858.30218241789,-0.472752239516801,0.206116397968362,-2.29361780128414,0.0218124619711254,0.0686420772219895,26.2860762654022,30.751976336683,50.1679548109568,43.5495108792651,46.1432977740839
"GTF2F1",1321.30977372358,0.413559600128882,0.260255324292152,1.58905337000767,0.11204834403438,0.239628019166965,51.7725760664576,75.3520124576836,54.8252914258058,57.658423691122,56.3747778972655
"GTF2F2",789.536299533145,-0.969440803113156,0.171610413298137,-5.6490791233569,1.61309602219103e-08,2.80597283167199e-07,21.6885115954079,19.4569108142787,48.2300026624962,45.7128775104165,48.1082840229069
"GTF2H1",2055.03741193224,-0.656071318763139,0.283868912000403,-2.31117706458187,0.020823076667937,0.0662064422859218,77.9087317447948,47.6558928890484,121.215781156941,116.163382150955,110.92008583873
"GTF2H2",365.042748909712,-1.04344611984505,0.385315902259042,-2.70802765659943,0.00676843818191252,0.0265459324521718,6.44658524379636,11.7592462972977,21.2237017549157,22.7153496270897,22.6312209347196
"GTF2H2C",795.275022018498,-0.460184314939261,0.655451938392211,-0.702087045570524,0.482624880622879,0.646627841371492,9.54494404314035,43.323538990044,45.1042733907855,41.1039659918766,43.0264230345716
"GTF2H3",1025.04283671106,-0.701807513951526,0.169516614419198,-4.14005150088725,3.4722785791898e-05,0.000284647460325369,28.9346733035511,32.1058369301219,59.6389145042403,59.5866417754091,56.1715034577321
"GTF2H4",1108.84948191316,-0.901247254565525,0.170565372296401,-5.28388173069137,1.26474919064998e-07,1.84268913307416e-06,28.0851233101826,31.6416561552285,67.3282085126486,63.8193156189662,65.9964347018469
"GTF2H5",796.915120795448,0.567640701011131,0.16649917819948,3.40927028679414,0.000651369089710252,0.00368785370878936,42.3775526103823,38.8751398973162,32.5075844257913,33.2500045266095,30.8977148090782
"GTF2I",604.113256230593,-0.35689467740086,0.525631766465321,-0.678982322169844,0.497149062975954,0.658073373421069,10.994176384769,31.1774753803352,30.0070010084228,30.0049545798824,35.8440595043912
"GTF2IRD1",2742.84747382405,1.22835955242946,0.532124096615379,2.30840805789955,0.0209764512427419,0.0666393807076638,79.6078317315318,261.411139727426,84.7697778487943,91.5198144395787,81.9873572784751
"GTF2IRD2",1298.82298600938,0.7672121765257,0.623201898015758,1.23108125788523,0.218292474513805,0.379834398275594,26.785811555619,113.87901677383,49.9491537619371,50.6980267039393,46.1432977740839
"GTF2IRD2B",1272.34360148233,-0.963660661715518,0.298600756534516,-3.22725458870071,0.00124984202047611,0.00643464265952643,41.4780290879921,25.143125306722,72.1418315910831,74.8242676122147,81.7163246924305
"GTF3A",346.571929760602,-1.54989523453231,0.495407255739757,-3.1285275227105,0.0017568455662593,0.00861428227386145,9.54494404314035,3.71344619914663,23.5679987086987,22.950498173954,21.5470905905414
"GTF3C1",1209.41747390292,-1.23231768901942,0.751880197258417,-1.63898144081042,0.101217124951551,0.222207164448626,48.3244025639619,6.8853481609177,73.3296087143332,75.9059509277904,77.989626634318
"GTF3C2",581.636475343626,0.44881130629943,0.684354698151891,0.655816797212689,0.511942007430953,0.670239426038532,47.6247731576584,9.55438761655434,24.7557758319488,24.9727756769868,23.7153512788977
"GTF3C3",756.243021569777,-1.21871210639623,0.394866318269543,-3.08639164701893,0.00202601771745473,0.00971515132815156,11.3939646169424,22.9769483572198,44.4791275364433,49.6633730977364,47.70173514384
"GTF3C4",746.949018202414,-0.964055334628065,0.429538668006024,-2.24439708560661,0.0248068638677928,0.0762315989639853,12.1435675522676,26.6903945563664,46.1670213431671,47.6410955947036,40.5193716136596
"GTF3C5",1829.54186966946,-0.587858532671843,0.396512345627163,-1.48257308796282,0.13818787171536,0.277055921834998,79.6578052605535,36.0126917854741,100.742254427236,96.0346665393729,108.887341443396
"GTF3C6",977.227388404558,-1.60173980852921,0.291057346284781,-5.50317602003424,3.73009669171827e-08,6.04906718942553e-07,14.392376358243,21.5844060325398,65.4840282423393,69.9802075468104,57.8654571205105
"GTPBP1",721.917508010459,-1.02560749725206,0.343951480764504,-2.98183771435562,0.00286523837294756,0.0130111657165534,23.6374792272533,12.9970616970132,41.8535149482064,44.9133724510779,44.3815859647944
"GTPBP10",654.519216291031,-0.600877841097395,0.458659351691282,-1.31007432614573,0.190170692760963,0.34611101832226,29.0346203615945,12.1073818784676,33.0077011092651,34.8960443546595,41.73901825086
"GTPBP2",885.446127179113,-0.96908909526534,0.318290999731031,-3.04466383304668,0.0023294051915929,0.0109010146559293,29.2345144776812,17.0199617460887,53.3874559608189,50.6039672851936,55.2906475530873
"GTPBP3",1337.87442786463,-1.03768399231669,0.169494738047543,-6.12221951117809,9.22807707258019e-10,1.97658469420764e-08,33.3323438574587,33.8465148359719,74.3298420812806,83.9480312305488,85.3752646040319
"GTPBP4",714.446533988577,-1.19417895493248,0.492398789753644,-2.42522723406763,0.015298807486063,0.0515542654633899,24.4370556916002,8.78075299173213,44.1978119019894,45.5247586729251,43.704004499683
"GTPBP6",1381.87978882518,-0.129926533589349,0.640673800676824,-0.202796701616472,0.839293936100356,0.906169760494658,89.0528287166288,18.876684845662,71.6417149076094,70.6386234780304,64.8445462111575
"GTPBP8",835.817776682812,-0.453427916396868,0.164465506433627,-2.75697881111537,0.00583381317175552,0.0235039792852064,28.7847527164861,27.3093022562242,42.9787774860222,46.0891151853993,46.5498466531507
"GTSCR1",736.591895997149,0.115049278721601,0.422540523663404,0.272279869689492,0.785406833366066,0.871359222739193,19.8894645506275,43.1688120650795,35.1019397213112,32.7326777235081,35.3697524788132
"GTSE1",684.345879214505,0.433558031937772,0.272732861597028,1.58968020721452,0.111906907351419,0.239457779538681,28.2850174262693,38.0241418100118,26.4436696386726,27.8886176581039,32.5916684718566
"GTSF1",804.155247380865,0.679803128694717,0.731653431829018,0.929132700157391,0.352820319698777,0.525916847600263,73.6609817779522,12.0687001472265,32.5388417185085,33.2029748172367,28.0518726556105
"GTSF1L",832.612594073076,-0.283573243123655,0.241164358743785,-1.17585054690824,0.239654603471167,0.404712374586797,34.1319203218055,26.3422589751964,43.2913504131933,38.7524805232337,47.70173514384
"GUCA1A",491.769753085013,-0.215893855803238,0.341455875630967,-0.632274537388742,0.527207498859743,0.682535143742237,13.8926410680263,22.7448579697731,23.7867997577185,24.1732706176482,27.4420493370103
"GUCA1B",1575.38894762084,0.690765499314597,0.617398090476498,1.11883322927267,0.263211292670831,0.431035204667228,137.227310693526,31.1774753803352,61.3580656036812,58.646047587952,63.0150762553569
"GUCA1C",1076.77669293622,1.28011835726334,0.194829384422422,6.57045835800538,5.01606111784011e-11,1.3378235733435e-09,63.5163553865518,72.7603364645292,30.5383749846136,33.4851530734738,35.2342361857909
"GUCA2A",650.971786937478,-0.619552909424722,0.225751893208039,-2.74439740292136,0.00606221006753972,0.0242776780843374,18.0904175058472,22.2033137323975,33.9454198907783,37.670797207658,37.9445620462364
"GUCA2B",2078.99616819209,0.722354024106333,0.448960219634868,1.60894883892789,0.107627529026177,0.232848250785906,63.2165142124217,159.059278863447,80.6438152101362,81.3613972150417,76.8377381436287
"GUCD1",1950.42235190969,0.903870501618494,0.599175876308409,1.50852285173319,0.131420762578366,0.268440687910319,44.0766525971193,176.543421384429,71.1103409314186,74.7772379028418,63.4893832809348
"GUCY1A2",1903.28719908533,0.437018712187716,0.156554376260486,2.79148192868512,0.00524672873618406,0.021519256199689,99.9470580433544,85.2932173866491,79.5185526723204,82.4901102399902,79.2770314180296
"GUCY1A3",816.503168443456,-0.1025578490319,0.202569967713172,-0.506283582851316,0.61265758629644,0.749496242605908,29.0346203615945,35.0069667732052,41.7284857773379,40.633668898148,39.1642086834368
"GUCY1B3",1583.55304653632,-0.610984022491932,0.211641216286941,-2.88688580235509,0.00389075418140277,0.0168538418824389,43.5769173069025,54.8893766311361,85.7074966303076,84.9826848367516,95.2679539946578
"GUCY2C",618.097404773356,-0.606016828261157,0.427303024415219,-1.41823669301315,0.156121672503974,0.301395885640841,26.8857586136623,11.875291491021,35.0081678431599,34.4257472609309,34.2178639881239
"GUCY2D",794.707233782333,-0.81310740433791,0.227319792171535,-3.57693184817071,0.000347650765132414,0.0021499718189904,19.4896763184541,25.2204887692042,45.1667879762197,46.4183231510093,47.4307025577955
"GUCY2F",894.929121007251,0.209547458104106,0.371239483208349,0.564453587460962,0.572445478171846,0.719383553598225,27.9851762521392,51.6014294756417,38.3214408711733,37.670797207658,45.9400233345505
"GUF1",1607.88772692105,0.281398648627645,0.410513255138283,0.685480054798365,0.493041042405947,0.654694397483635,103.145363900742,44.9481717021706,68.015868952425,75.4826835434346,70.7395049576264
"GUK1",557.71438955345,-0.490758919570125,0.485773430178885,-1.01026299316001,0.312369306176464,0.484337514053081,10.3445205074872,26.2648955127142,31.6323802297123,28.7351524268153,30.8977148090782
"GULP1",355.678074818665,-0.871336253107499,0.417224649437788,-2.0884102947456,0.0367608396346261,0.103638725961521,13.1430381327011,6.42116738602438,20.7548423641591,22.2450525333611,19.853136927763
"GUSB",1372.43057091,0.728224107518616,0.380148802923468,1.91562909554978,0.0554123233838429,0.141214637757482,99.7971374562894,48.3521640513884,50.0429256400884,57.1881265973935,50.0732702717298
"GVQW2",884.408248203491,-1.09590302802132,0.406883692595575,-2.69340612062966,0.00707260601823888,0.0274277729483596,29.7842232969196,13.4999242031476,52.6997955210425,55.5420867693435,54.3420335019314
"GXYLT1",1494.42669395695,-0.259025170929981,0.222051458114432,-1.16650966010092,0.243408445198059,0.409089291239477,60.5679171742728,49.2031621386928,83.7070298964127,81.0792189588046,66.6740161669582
"GXYLT2",1341.85981473043,-0.0163812401136615,0.248612370934338,-0.0658906877887746,0.947464854540334,0.970213230655481,65.1654818442671,44.3292640023129,64.1399646555037,64.2425830033219,66.6740161669582
