"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","EVT_wt_1","EVT_wt_2"
"AC009831.2",14.9725407922149,0.82095311791514,0.487327671580964,1.68460189270978,0.0920654059494657,0.183341951868636,0.60978401782698,0.623811132945194
"RNF138",234.616170996885,-0.365774327718742,0.151466620389444,-2.41488406342123,0.0157402189055015,0.0440017357528071,18.6815649097902,18.0905228554106
"GAREM1",129.186090123454,1.28250394765867,0.259779474211776,4.93689484725477,7.9376240472959e-07,7.24435830450567e-06,4.60109758905812,3.49334234449309
"HNRNPA1P7",32.7381137927658,-0.372421753955287,0.356858155948521,-1.04361284097711,0.296664549450129,0.445178462271819,1.55217749992322,3.61810457108212
"WBP11P1",16.5865483794829,-0.0505878423462136,0.454923196198468,-0.111200841744161,0.911457084158729,0.944965504880762,1.16413312494242,1.06047892600683
"MAPRE2",183.279282281388,-1.11097340965917,0.153403551658122,-7.24216224233911,4.41587134440563e-13,1.04984031256769e-11,18.7369998205018,21.2719596334311
"ZNF397",416.526889949756,-0.351811629643034,0.110454907147694,-3.18511543513962,0.00144696277412011,0.00581199588651344,32.9837718733685,31.8143677802049
"ZSCAN30",53.1158940172002,-1.40312736069132,0.307580393868995,-4.56182314822363,5.07113534019752e-06,3.91517207250072e-05,7.09566857107759,5.86382464968482
"AC011815.1",21.0993298214815,0.351114666446262,0.470452257496472,0.746334321605196,0.455465483372643,0.599694736849309,1.2750029463655,0.99809781271231
"ZNF271P",575.70427238637,0.162555360034402,0.120998745425976,1.34344665692298,0.179127387773126,0.306309423719617,34.7022541054263,34.1848500853966
"ZNF24",1153.87464469491,0.00959492017094983,0.0759642751923266,0.126308322519466,0.899487868605651,0.93613517789878,72.0099490142952,77.7892482782657
"ZNF396",36.5475990525208,0.0452705504646103,0.335890599243426,0.134777664413888,0.892787665902038,0.931772819476577,2.77174553557718,1.87143339883558
"INO80C",537.131202259531,-0.237691556620514,0.108882219285374,-2.18301535531286,0.0290346792326534,0.073238674411708,38.3609582123882,40.6724858680266
"GALNT1",800.400476677755,-0.318127879855459,0.127263582596536,-2.49975580888698,0.0124278937754133,0.0362144418704218,62.0316650862174,60.5720610089783
"C18orf21",212.479968236547,-0.274039499001497,0.131659814450206,-2.08142097226744,0.037395390698925,0.0898716110931554,16.0206891956361,15.7824216635134
"RPRD1A",494.264564832944,-0.289235048091133,0.105655481328752,-2.73752998380809,0.00619024768421656,0.0200780892163713,37.1413901767343,37.5534302033007
"SLC39A6",2695.03163218447,-0.236831396544548,0.172826901354208,-1.37033873019087,0.170581188366387,0.294904683844805,191.638486329806,204.921957172496
"ELP2",1613.72686146091,0.0120013485002607,0.10713769566135,0.11201798233738,0.910809148464432,0.944584345383947,105.825244548337,103.365504729019
